timestamp,src_ip,dst_ip,dst_port,proto,bytes_sent,bytes_recv,duration_sec
2026-09-20T16:00:54,10.20.0.12,93.184.215.12,443,tcp,2425,22510,3.9
2026-09-20T16:01:51,10.20.0.13,93.184.214.88,443,tcp,6118,9947,4.98
2026-09-20T16:04:58,10.20.0.21,93.184.215.12,80,tcp,5855,16890,5.54
2026-09-20T16:08:58,10.20.0.12,93.184.216.34,443,tcp,5183,10221,0.88
2026-09-20T16:09:43,10.20.0.21,93.184.214.88,443,tcp,6154,23605,7.42
2026-09-20T16:11:27,10.20.0.17,93.184.215.12,443,tcp,5817,24573,6.58
2026-09-20T16:14:53,10.20.0.16,93.184.215.12,80,tcp,1839,8537,1.72
2026-09-20T16:15:54,10.20.0.34,93.184.215.12,443,tcp,2673,38672,8.7
2026-09-20T16:24:14,10.20.0.25,93.184.216.35,443,tcp,4730,25103,5.24
2026-09-20T16:30:41,10.20.0.22,93.184.214.88,443,tcp,2760,28468,3.82
2026-09-20T16:31:13,10.20.0.18,93.184.215.12,443,tcp,2088,8407,8.68
2026-09-20T16:31:50,10.20.0.12,93.184.216.35,443,tcp,6653,41463,7.12
2026-09-20T16:33:20,10.20.0.12,93.184.216.35,443,tcp,374,3814,9.46
2026-09-20T16:33:58,10.20.0.19,93.184.214.88,443,tcp,5622,47581,5.89
2026-09-20T16:39:48,10.20.0.11,93.184.215.12,443,tcp,558,13572,10.64
2026-09-20T16:42:30,10.20.0.30,93.184.215.12,443,tcp,315,48774,4.11
2026-09-20T16:43:58,10.20.0.10,93.184.216.34,443,tcp,3815,30418,0.11
2026-09-20T16:44:18,10.20.0.32,93.184.216.35,80,tcp,1642,48590,6.31
2026-09-20T16:45:32,10.20.0.21,93.184.215.12,443,tcp,2026,2050,7.95
2026-09-20T16:47:03,10.20.0.11,93.184.216.35,443,tcp,3748,47976,4.8
2026-09-20T16:48:33,10.20.0.34,93.184.215.12,80,tcp,4319,35067,5.08
2026-09-20T16:49:20,10.20.0.13,93.184.216.35,443,tcp,297,4541,9.98
2026-09-20T16:49:22,10.20.0.17,93.184.214.88,443,tcp,1726,42474,7.92
2026-09-20T16:52:11,10.20.0.18,93.184.216.34,443,tcp,1491,45461,3.72
2026-09-20T16:54:12,10.20.0.39,93.184.215.12,80,tcp,1155,9660,0.64
2026-09-20T16:55:01,10.20.0.31,93.184.215.12,80,tcp,5218,47638,10.72
2026-09-20T16:55:10,10.20.0.28,93.184.214.88,443,tcp,435,32894,10.23
2026-09-20T17:03:05,10.20.0.12,93.184.216.35,443,tcp,7246,44823,8.72
2026-09-20T17:04:34,10.20.0.38,93.184.216.35,443,tcp,5756,37883,11.81
2026-09-20T17:12:05,10.20.0.32,93.184.216.35,80,tcp,3874,40827,0.16
2026-09-20T17:13:13,10.20.0.35,93.184.214.88,443,tcp,972,6852,7.94
2026-09-20T17:13:13,10.20.0.32,93.184.214.88,80,tcp,5636,43230,11.77
2026-09-20T17:19:50,10.20.0.11,93.184.216.34,443,tcp,877,33258,10.16
2026-09-20T17:25:01,10.20.0.26,93.184.214.88,443,tcp,1618,30624,10.95
2026-09-20T17:25:22,10.20.0.30,93.184.216.35,443,tcp,716,47426,9.34
2026-09-20T17:26:21,10.20.0.37,93.184.214.88,80,tcp,5820,7575,5.93
2026-09-20T17:29:51,10.20.0.37,93.184.215.12,443,tcp,7853,7223,8.57
2026-09-20T17:34:02,10.20.0.25,93.184.216.35,80,tcp,4715,9979,4.66
2026-09-20T17:38:38,10.20.0.14,93.184.216.35,80,tcp,4800,33624,7.87
2026-09-20T17:40:14,10.20.0.35,93.184.215.12,443,tcp,576,7025,7.55
2026-09-20T17:40:24,10.20.0.16,93.184.216.35,443,tcp,4920,31476,2.99
2026-09-20T17:49:17,10.20.0.26,93.184.215.12,443,tcp,3383,40562,4.77
2026-09-20T17:54:11,10.20.0.12,93.184.214.88,443,tcp,3545,22343,3.92
2026-09-20T17:57:45,10.20.0.34,93.184.216.35,443,tcp,6429,16564,1.89
2026-09-20T18:02:01,10.20.0.27,93.184.216.34,443,tcp,1135,18056,9.32
2026-09-20T18:02:03,10.20.0.11,93.184.216.35,443,tcp,5034,22257,10.45
2026-09-20T18:07:58,10.20.0.38,93.184.215.12,443,tcp,4156,16548,9.68
2026-09-20T18:08:58,10.20.0.30,93.184.214.88,443,tcp,1867,18001,6.64
2026-09-20T18:10:10,10.20.0.26,93.184.214.88,443,tcp,1164,17655,9.32
2026-09-20T18:11:24,10.20.0.37,93.184.216.35,443,tcp,1488,17219,9.3
2026-09-20T18:21:33,10.20.0.24,93.184.215.12,443,tcp,5773,40545,1.51
2026-09-20T18:24:07,10.20.0.14,93.184.214.88,443,tcp,5048,37712,0.84
2026-09-20T18:24:23,10.20.0.29,93.184.214.88,443,tcp,6697,46491,1.46
2026-09-20T18:29:10,10.20.0.18,93.184.216.34,443,tcp,6147,20066,10.07
2026-09-20T18:30:48,10.20.0.21,93.184.216.34,443,tcp,2730,12313,11.42
2026-09-20T18:32:48,10.20.0.22,93.184.215.12,443,tcp,1144,17618,2.22
2026-09-20T18:40:51,10.20.0.35,93.184.216.35,443,tcp,1369,40317,8.17
2026-09-20T18:41:11,10.20.0.28,93.184.216.34,80,tcp,4327,15019,11.35
2026-09-20T18:41:26,10.20.0.14,93.184.214.88,443,tcp,7953,15051,9.82
2026-09-20T18:45:37,10.20.0.35,93.184.216.35,443,tcp,2748,47002,6.13
2026-09-20T18:46:08,10.20.0.14,93.184.215.12,443,tcp,2809,11149,4.78
2026-09-20T18:47:01,10.20.0.37,93.184.216.34,443,tcp,887,11006,3.35
2026-09-20T18:51:29,10.20.0.24,93.184.216.34,443,tcp,2241,8453,5.53
2026-09-20T18:54:22,10.20.0.18,93.184.216.34,80,tcp,846,28720,7.27
2026-09-20T18:54:44,10.20.0.31,93.184.214.88,443,tcp,266,46086,4.19
2026-09-20T18:55:25,10.20.0.23,93.184.215.12,80,tcp,6326,6064,7.01
2026-09-20T19:01:33,10.20.0.35,93.184.214.88,443,tcp,3595,10306,1.86
2026-09-20T19:08:39,10.20.0.17,93.184.216.34,80,tcp,6605,47251,4.37
2026-09-20T19:10:13,10.20.0.11,93.184.215.12,443,tcp,1273,39641,4.58
2026-09-20T19:11:06,10.20.0.31,93.184.215.12,443,tcp,2006,26403,11.81
2026-09-20T19:15:52,10.20.0.18,93.184.216.34,443,tcp,5784,35690,9.04
2026-09-20T19:18:34,10.20.0.39,93.184.216.34,443,tcp,2855,32521,0.33
2026-09-20T19:19:07,10.20.0.26,93.184.216.35,443,tcp,3076,48169,11.5
2026-09-20T19:20:15,10.20.0.15,93.184.216.34,443,tcp,856,12678,0.92
2026-09-20T19:22:47,10.20.0.18,93.184.216.35,443,tcp,5967,19678,3.54
2026-09-20T19:22:54,10.20.0.25,93.184.215.12,80,tcp,6882,1590,4.48
2026-09-20T19:30:06,10.20.0.38,93.184.215.12,80,tcp,2363,25603,7.89
2026-09-20T19:32:09,10.20.0.13,93.184.214.88,443,tcp,5711,49587,8.1
2026-09-20T19:32:51,10.20.0.15,93.184.215.12,443,tcp,1814,30486,1.46
2026-09-20T19:34:25,10.20.0.19,93.184.216.35,80,tcp,4833,49161,9.29
2026-09-20T19:36:32,10.20.0.18,93.184.215.12,443,tcp,1094,40849,8.92
2026-09-20T19:38:22,10.20.0.11,93.184.215.12,443,tcp,5525,4996,9.4
2026-09-20T19:39:58,10.20.0.12,93.184.216.35,443,tcp,2094,25602,8.36
2026-09-20T19:40:04,10.20.0.23,93.184.216.35,80,tcp,5565,6989,10.02
2026-09-20T19:42:11,10.20.0.11,93.184.216.34,80,tcp,459,19314,4.97
2026-09-20T19:44:18,10.20.0.30,93.184.216.34,443,tcp,477,5371,11.35
2026-09-20T19:45:18,10.20.0.24,93.184.214.88,443,tcp,1736,34476,4.41
2026-09-20T19:49:31,10.20.0.35,93.184.214.88,443,tcp,7676,37570,6.08
2026-09-20T19:50:26,10.20.0.23,93.184.216.35,80,tcp,5027,18731,9.73
2026-09-20T19:59:49,10.20.0.39,93.184.214.88,443,tcp,6769,44022,9.92
2026-09-20T20:02:12,10.20.0.13,93.184.216.34,443,tcp,7048,1467,11.63
2026-09-20T20:04:20,10.20.0.30,93.184.216.35,443,tcp,3744,33455,10.94
2026-09-20T20:09:04,10.20.0.26,93.184.215.12,80,tcp,6310,36570,4.04
2026-09-20T20:10:16,10.20.0.28,93.184.215.12,80,tcp,6783,36652,1.64
2026-09-20T20:20:42,10.20.0.24,93.184.215.12,443,tcp,3443,17176,9.82
2026-09-20T20:27:39,10.20.0.32,93.184.215.12,443,tcp,5652,39097,9.79
2026-09-20T20:30:22,10.20.0.30,93.184.214.88,443,tcp,6722,28710,1.36
2026-09-20T20:31:14,10.20.0.11,93.184.216.34,443,tcp,572,42538,9.28
2026-09-20T20:31:29,10.20.0.34,93.184.214.88,443,tcp,5467,42134,11.84
2026-09-20T20:39:55,10.20.0.29,93.184.216.34,443,tcp,1474,10816,9.08
2026-09-20T20:41:38,10.20.0.23,93.184.215.12,443,tcp,5794,11822,9.18
2026-09-20T20:49:36,10.20.0.29,93.184.214.88,443,tcp,1610,18549,4.9
2026-09-20T20:50:47,10.20.0.32,93.184.216.34,443,tcp,355,29403,3.83
2026-09-20T20:51:22,10.20.0.22,93.184.216.34,443,tcp,5134,21354,11.06
2026-09-20T20:53:43,10.20.0.31,93.184.216.34,443,tcp,6268,33846,0.13
2026-09-20T20:56:12,10.20.0.17,93.184.216.35,443,tcp,3716,602,7.42
2026-09-20T20:56:32,10.20.0.28,93.184.216.34,443,tcp,4920,3136,9.18
2026-09-20T20:56:37,10.20.0.17,93.184.214.88,443,tcp,3404,30847,9.29
2026-09-20T21:02:28,10.20.0.26,93.184.216.35,443,tcp,5579,32100,2.77
2026-09-20T21:02:46,10.20.0.30,93.184.216.35,443,tcp,3896,5330,9.61
2026-09-20T21:05:09,10.20.0.33,93.184.214.88,443,tcp,1448,13357,4.03
2026-09-20T21:06:51,10.20.0.31,93.184.214.88,443,tcp,3858,35796,5.86
2026-09-20T21:07:44,10.20.0.27,93.184.216.34,80,tcp,7646,37964,7.86
2026-09-20T21:08:26,10.20.0.14,93.184.216.35,443,tcp,6103,40158,4.12
2026-09-20T21:12:30,10.20.0.27,93.184.216.35,80,tcp,1244,3241,3.77
2026-09-20T21:13:00,10.20.0.31,93.184.216.35,443,tcp,2741,43495,8.41
2026-09-20T21:13:55,10.20.0.14,93.184.216.35,80,tcp,5425,17144,5.57
2026-09-20T21:16:59,10.20.0.22,93.184.215.12,443,tcp,5728,15823,5.71
2026-09-20T21:19:51,10.20.0.31,93.184.214.88,443,tcp,6525,41041,3.62
2026-09-20T21:21:09,10.20.0.27,93.184.215.12,443,tcp,3565,23673,10.5
2026-09-20T21:24:21,10.20.0.28,93.184.216.34,443,tcp,4809,7118,9.45
2026-09-20T21:25:28,10.20.0.17,93.184.216.34,443,tcp,5998,41859,0.8
2026-09-20T21:25:39,10.20.0.23,93.184.215.12,443,tcp,5287,4447,7.35
2026-09-20T21:25:47,10.20.0.32,93.184.216.35,443,tcp,401,32138,1.34
2026-09-20T21:27:58,10.20.0.34,93.184.215.12,443,tcp,7020,13221,3.63
2026-09-20T21:32:17,10.20.0.10,93.184.215.12,443,tcp,4817,9812,6.8
2026-09-20T21:33:27,10.20.0.32,93.184.216.35,443,tcp,5911,20264,10.22
2026-09-20T21:37:12,10.20.0.25,93.184.215.12,443,tcp,2096,19381,8.51
2026-09-20T21:38:44,10.20.0.11,93.184.216.34,80,tcp,5585,38751,6.83
2026-09-20T21:39:53,10.20.0.33,93.184.215.12,80,tcp,1218,31216,8.3
2026-09-20T21:41:56,10.20.0.10,93.184.215.12,443,tcp,1264,35903,3.08
2026-09-20T21:42:19,10.20.0.32,93.184.215.12,443,tcp,283,34357,11.38
2026-09-20T21:45:52,10.20.0.31,93.184.216.34,443,tcp,6266,3399,4.89
2026-09-20T21:49:21,10.20.0.26,93.184.216.35,443,tcp,2463,27693,4.14
2026-09-20T21:51:37,10.20.0.35,93.184.216.34,443,tcp,6611,3191,4.23
2026-09-20T21:57:49,10.20.0.38,93.184.216.35,80,tcp,1997,18387,5.29
2026-09-20T21:57:56,10.20.0.11,93.184.216.35,443,tcp,1415,6477,8.56
2026-09-20T21:58:51,10.20.0.18,93.184.216.34,80,tcp,4592,8680,11.68
2026-09-20T22:05:07,10.20.0.23,93.184.216.35,443,tcp,6387,48336,8.31
2026-09-20T22:06:10,10.20.0.24,93.184.214.88,443,tcp,1965,49975,6.2
2026-09-20T22:10:07,10.20.0.26,93.184.214.88,443,tcp,6558,19381,2.93
2026-09-20T22:13:15,10.20.0.30,93.184.216.35,80,tcp,3076,47845,2.64
2026-09-20T22:15:34,10.20.0.17,93.184.216.34,80,tcp,1352,22203,8.97
2026-09-20T22:16:13,10.20.0.35,93.184.216.34,443,tcp,2652,43975,1.33
2026-09-20T22:17:34,10.20.0.29,93.184.216.34,443,tcp,5656,49107,7.93
2026-09-20T22:22:14,10.20.0.27,93.184.216.34,443,tcp,5450,11551,7.14
2026-09-20T22:24:54,10.20.0.23,93.184.215.12,443,tcp,5854,24783,2.69
2026-09-20T22:26:45,10.20.0.33,93.184.215.12,443,tcp,2955,33747,9.96
2026-09-20T22:30:34,10.20.0.29,93.184.214.88,443,tcp,3442,22224,8.32
2026-09-20T22:30:57,10.20.0.17,93.184.214.88,80,tcp,7642,29514,3.64
2026-09-20T22:33:25,10.20.0.38,93.184.215.12,443,tcp,2013,42944,0.85
2026-09-20T22:34:49,10.20.0.22,93.184.215.12,80,tcp,2942,28720,9.8
2026-09-20T22:35:00,10.20.0.14,93.184.216.34,80,tcp,1616,11455,11.67
2026-09-20T22:41:18,10.20.0.20,93.184.216.34,443,tcp,4354,20769,8.04
2026-09-20T22:50:11,10.20.0.14,93.184.215.12,443,tcp,7661,48151,10.98
2026-09-20T22:51:28,10.20.0.23,93.184.214.88,80,tcp,818,42025,9.56
2026-09-20T22:54:07,10.20.0.33,93.184.214.88,443,tcp,6931,45112,2.98
2026-09-20T22:55:44,10.20.0.28,93.184.216.35,80,tcp,4249,26691,3.0
2026-09-20T22:58:47,10.20.0.31,93.184.215.12,443,tcp,6317,6423,5.26
2026-09-20T22:59:16,10.20.0.19,93.184.215.12,443,tcp,660,23564,6.14
2026-09-20T23:02:35,10.20.0.25,93.184.216.35,443,tcp,3280,18869,9.82
2026-09-20T23:04:46,10.20.0.14,93.184.214.88,443,tcp,3154,7482,1.19
2026-09-20T23:11:47,10.20.0.18,93.184.216.35,80,tcp,4719,46746,5.19
2026-09-20T23:13:08,10.20.0.31,93.184.214.88,80,tcp,328,933,6.43
2026-09-20T23:14:08,10.20.0.19,93.184.216.34,80,tcp,7112,8069,3.77
2026-09-20T23:16:08,10.20.0.33,93.184.215.12,80,tcp,293,17880,2.6
2026-09-20T23:16:50,10.20.0.13,93.184.216.34,443,tcp,2206,15128,1.76
2026-09-20T23:18:24,10.20.0.23,93.184.215.12,443,tcp,3518,1866,11.6
2026-09-20T23:20:12,10.20.0.20,93.184.216.34,443,tcp,3761,10865,5.5
2026-09-20T23:23:12,10.20.0.12,93.184.214.88,80,tcp,5771,34405,4.2
2026-09-20T23:28:11,10.20.0.12,93.184.216.35,443,tcp,5123,39822,8.68
2026-09-20T23:28:20,10.20.0.12,93.184.215.12,443,tcp,378,4725,2.45
2026-09-20T23:28:38,10.20.0.21,93.184.216.34,80,tcp,2460,12939,11.62
2026-09-20T23:28:49,10.20.0.35,93.184.215.12,443,tcp,7228,6749,10.75
2026-09-20T23:29:35,10.20.0.39,93.184.216.35,443,tcp,1566,32589,3.54
2026-09-20T23:29:59,10.20.0.36,93.184.216.35,443,tcp,1042,10097,3.15
2026-09-20T23:30:59,10.20.0.32,93.184.214.88,80,tcp,6695,1630,1.21
2026-09-20T23:31:10,10.20.0.24,93.184.216.35,443,tcp,7614,22228,1.56
2026-09-20T23:31:57,10.20.0.11,93.184.215.12,80,tcp,473,38482,4.44
2026-09-20T23:32:45,10.20.0.12,93.184.214.88,443,tcp,957,35603,8.72
2026-09-20T23:39:35,10.20.0.31,93.184.216.34,443,tcp,5923,29171,8.79
2026-09-20T23:40:56,10.20.0.18,93.184.214.88,80,tcp,3768,48408,7.15
2026-09-20T23:42:12,10.20.0.29,93.184.216.35,443,tcp,2826,40032,11.37
2026-09-20T23:43:46,10.20.0.11,93.184.216.34,443,tcp,1833,1835,7.49
2026-09-20T23:47:29,10.20.0.30,93.184.216.34,443,tcp,3498,48224,4.14
2026-09-20T23:49:15,10.20.0.31,93.184.214.88,443,tcp,4596,1035,10.18
2026-09-20T23:50:14,10.20.0.30,93.184.216.35,80,tcp,3899,15474,5.02
2026-09-20T23:50:23,10.20.0.14,93.184.216.34,80,tcp,6602,17868,4.13
2026-09-20T23:52:09,10.20.0.35,93.184.216.35,443,tcp,4980,31986,2.13
2026-09-20T23:53:10,10.20.0.32,93.184.216.34,443,tcp,6576,28362,2.7
2026-09-20T23:55:27,10.20.0.30,93.184.216.34,443,tcp,6222,22291,1.69
